"financial_summary_cost_id","actual_units","actual_labor_cost","actual_material_cost","actual_machine_cost","actual_overhead_cost","budget_units","budget_labor_cost","budget_material_cost","budget_machine_cost","budget_overhead_cost","location_id","machine_type_id","sales_class_id","report_begin_date_id","report_end_date_id"
"201310030702",698304,"78218","34232.90","66658","19586.44",1050184,"148157","43863.36","94105","40799.56",7,2,3,20131001,20131031
"201310030703",165165,"26366","2677.55","10632","6314.67",643804,"95227","31687.16","44040","22834.66",7,3,3,20131001,20131031
"201310030704",442942,"39224","7609.57","55738","16237.90",1107873,"102344","45348.16","108139","52949.28",7,4,3,20131001,20131031
"201310030705",710205,"101026","41491.78","37871","20973.43",817263,"121829","43874.89","48146","22643.93",7,5,3,20131001,20131031
"201310030706",793938,"116219","13225.69","57791","20775.29",807777,"116560","14988.84","58167","22916.01",7,6,3,20131001,20131031
"201310030707",1092276,"208784","56774.81","78706","28823.39",1269682,"239914","62797.36","88235","34996.67",7,7,3,20131001,20131031
"201310030801",678537,"96351","26262.58","49234","19139.00",723184,"102922","27930.25","52690","20325.62",8,1,3,20131001,20131031
"201310030802",744266,"117908","34559.58","67667","38113.00",793238,"124593","36892.35","71700","40906.68",8,2,3,20131001,20131031
"201310030803",1007985,"121438","40479.54","79056","41321.21",1597074,"203129","65083.17","113445","72065.49",8,3,3,20131001,20131031
"201310030804",1561731,"222017","49955.86","122176","57287.99",2512861,"355566","88213.37","213226","89602.45",8,4,3,20131001,20131031
"201310030805",1645484,"312901","78756.01","89182","51524.58",2074852,"362075","93588.80","117962","80219.24",8,5,3,20131001,20131031
"201310030806",1644096,"279945","46422.76","100784","58176.69",1752277,"296966","49017.79","108000","62487.58",8,6,3,20131001,20131031
"201310030807",263998,"30471","10428.31","15096","11688.08",488701,"61082","21816.01","35400","22606.36",8,7,3,20131001,20131031
"201310030901",570686,"71507","18964.07","51044","32176.60",592999,"74424","19625.92","52586","33714.64",9,1,3,20131001,20131031
"201310030902",1570291,"219263","61611.91","110701","68286.83",1971940,"264161","77290.23","176474","77363.31",9,2,3,20131001,20131031
"201310030903",1785338,"309379","42866.09","117777","49143.64",2166906,"368235","55387.92","146822","59076.82",9,3,3,20131001,20131031
"201310030904",336252,"43736","9509.91","29909","19878.35",349399,"45590","9854.17","31025","20538.31",9,4,3,20131001,20131031
"201310030905",644958,"94365","27788.03","35691","33941.00",1140192,"162049","42283.74","82897","59617.11",9,5,3,20131001,20131031
"201310030906",1186274,"142624","57158.34","122047","39764.73",1271698,"154191","60238.09","129554","42875.98",9,6,3,20131001,20131031
"201310030907",623818,"91351","22464.66","43828","26940.89",784308,"114439","32494.45","60034","33519.38",9,7,3,20131001,20131031
"201310031001",1541500,"210716","53090.07","136846","56203.68",1717778,"224250","60820.96","151909","73017.23",10,1,3,20131001,20131031
"201310031002",224112,"31419","17227.27","13141","13627.12",206989,"29132","15943.84","12084","12486.53",10,2,3,20131001,20131031
"201310031003",964035,"117345","26324.66","107159","38738.22",890382,"109072","24513.52","98351","35809.61",10,3,3,20131001,20131031
"201310031004",311440,"40081","12559.63","18572","18077.14",287645,"37227","11548.58","16977","16544.20",10,4,3,20131001,20131031
"201310031005",1275007,"209029","46916.04","81942","59525.79",1177596,"193498","43322.27","75755","55228.03",10,5,3,20131001,20131031
"201310031006",371980,"65997","15464.55","21189","11382.71",343560,"60387","14140.78","19759","10530.15",10,6,3,20131001,20131031
"201310031007",636768,"59984","42248.20","56798","19087.19",688881,"68927","41257.79","60035","22939.36",10,7,3,20131001,20131031
"201310031101",810768,"118913","36202.99","56310","38815.60",766418,"113455","34526.79","53342","36494.43",11,1,3,20131001,20131031
"201310031102",319261,"43185","13364.82","26809","5403.89",301797,"41108","12520.16","25198","5085.60",11,2,3,20131001,20131031
"201310031103",932268,"169443","43841.25","45971","38078.36",881272,"161835","41408.06","43843","35702.27",11,3,3,20131001,20131031
"201310031104",2069506,"282436","59712.26","154515","68905.22",1956304,"267071","56320.60","146341","65005.18",11,4,3,20131001,20131031
"201310031105",1782275,"343868","67133.25","88060","36978.97",1684784,"327122","63534.91","83058","34837.89",11,5,3,20131001,20131031
"201310031106",1153194,"178798","35689.16","90058","38997.97",1482106,"232315","48121.17","134380","48796.96",11,6,3,20131001,20131031
"201310031107",718046,"96906","28438.67","54615","26341.00",678768,"92361","27005.36","51496","25153.02",11,7,3,20131001,20131031
"201310031202",1611950,"248882","50939.81","107405","69329.25",1595508,"247065","50629.08","106202","68157.59",12,2,3,20131001,20131031
"201310031203",1155196,"232314","47691.99","71940","41777.33",1143413,"228597","46733.38","70911","40983.56",12,3,3,20131001,20131031
"201310031204",1454440,"223335","45225.74","114026","55121.10",1439604,"219851","44411.68","112738","54454.13",12,4,3,20131001,20131031
"201310031205",1246343,"170539","37690.13","73358","47444.82",1233630,"168493","37501.68","72390","46695.19",12,5,3,20131001,20131031
"201310031207",1401253,"219867","46215.51","71675","39055.42",1883786,"272676","66999.17","94376","63655.71",12,7,3,20131001,20131031
"201310040101",1589091,"209059","106567.39","111826","57268.36",2093153,"283818","135539.15","138916","72477.05",1,1,4,20131001,20131031
"201310040102",895870,"128249","43192.59","43676","27566.53",1421363,"211849","62853.59","78976","38724.28",1,2,4,20131001,20131031
"201310040104",687524,"115394","37570.48","38549","32402.64",1421395,"245367","72731.97","82123","51502.90",1,4,4,20131001,20131031
"201310040105",1155943,"188773","70694.04","72551","51016.26",1488026,"229039","96121.93","111425","63743.53",1,5,4,20131001,20131031
"201310040106",837025,"132332","30164.45","70682","44549.38",1098358,"160953","47934.97","89285","55834.82",1,6,4,20131001,20131031
"201310040201",696588,"123666","24823.74","41479","28492.89",1089737,"169118","44090.79","64061","50718.07",2,1,4,20131001,20131031
"201310040202",635173,"105425","18757.27","41845","21663.71",694688,"114492","20509.20","45456","23860.41",2,2,4,20131001,20131031
"201310040203",827936,"139440","18288.81","54779","17661.69",905513,"153356","20168.90","59654","19290.10",2,3,4,20131001,20131031
"201310040204",802404,"119622","21082.24","70316","34752.55",877589,"131620","22905.85","77059","37744.74",2,4,4,20131001,20131031
"201310040206",0,"0","0.00","0","0.00",53093,"6792","852.66","7137","1792.98",2,6,4,20131001,20131031
"201310040207",181084,"23985","13785.39","16204","10418.36",664696,"136886","26689.31","35897","31927.42",2,7,4,20131001,20131031
"201310040301",754304,"88905","34326.64","72218","30694.44",854339,"100729","42455.85","78435","35097.62",3,1,4,20131001,20131031
"201310040302",384651,"44644","22978.54","19852","18754.44",391536,"45559","23226.71","20215","19062.01",3,2,4,20131001,20131031
"201310040304",953867,"171545","38833.25","60499","18143.95",970941,"174118","39745.83","61552","18421.55",3,4,4,20131001,20131031
"201310040305",1287055,"195808","51968.28","83702","49863.76",1430415,"213814","60482.00","98590","54073.76",3,5,4,20131001,20131031
"201310040306",680684,"80642","20908.54","49630","20944.47",692868,"82674","21389.44","50831","21273.30",3,6,4,20131001,20131031
"201310040401",557550,"63027","22188.34","40709","24867.23",1513749,"223321","54488.92","143988","44647.16",4,1,4,20131001,20131031
"201310040402",421716,"97729","13671.48","27524","17054.93",1072667,"179458","53750.56","86186","35422.62",4,2,4,20131001,20131031
"201310040403",1931162,"299726","66350.76","149558","56892.20",2170605,"336381","75206.43","168698","64054.24",4,3,4,20131001,20131031
"201310040404",2277002,"387267","104098.40","144437","63180.50",2818773,"454877","125812.81","198639","85754.10",4,4,4,20131001,20131031
"201310040406",390128,"63003","15844.36","31154","12656.99",434797,"70677","17702.90","34668","14020.15",4,6,4,20131001,20131031
"201310040407",434805,"49393","26820.86","33812","13810.65",484590,"54629","29816.75","37995","15281.48",4,7,4,20131001,20131031
"201310040501",1515370,"242352","70403.76","103618","52675.36",1831374,"276474","85615.98","115297","68515.49",5,1,4,20131001,20131031
"201310040503",1035079,"149545","43101.01","73596","62533.65",1374669,"178164","53754.56","103867","87714.32",5,3,4,20131001,20131031
"201310040504",2087500,"357038","68137.33","149188","59353.89",2524446,"425973","87484.68","185388","71847.57",5,4,4,20131001,20131031
"201310040505",467960,"61611","12076.52","47952","16119.14",1907426,"286115","78802.23","108050","52402.84",5,5,4,20131001,20131031
"201312040205",782720,"113580","35719.95","55651","33927.51",856060,"123734","38938.32","60921","37323.65",2,5,4,20131202,20131231
"201309040206",0,"0","0.00","0","0.00",53093,"6792","852.66","7137","1792.98",2,6,4,20130902,20130930
"201306040206",0,"0","0.00","0","0.00",53093,"6792","852.66","7137","1792.98",2,6,4,20130603,20130628
"201305040206",0,"0","0.00","0","0.00",53093,"6792","852.66","7137","1792.98",2,6,4,20130501,20130531
"201312040206",48545,"6227","780.90","6560","1641.17",53093,"6792","852.66","7137","1792.98",2,6,4,20131202,20131231
"201312040207",607750,"124340","24456.44","32966","28974.88",664696,"136886","26689.31","35897","31927.42",2,7,4,20131202,20131231
"201311040301",754304,"88905","34326.64","72218","30694.44",854339,"100729","42455.85","78435","35097.62",3,1,4,20131101,20131129
"201302040301",0,"0","0.00","0","0.00",854339,"100729","42455.85","78435","35097.62",3,1,4,20130201,20130228
"201312040301",839316,"98657","42043.82","76597","34164.92",854339,"100729","42455.85","78435","35097.62",3,1,4,20131202,20131231
"201305040302",0,"0","0.00","0","0.00",391536,"45559","23226.71","20215","19062.01",3,2,4,20130501,20130531
"201312040302",384651,"44644","22978.54","19852","18754.44",391536,"45559","23226.71","20215","19062.01",3,2,4,20131202,20131231
"201310040303",2158410,"335181","97485.16","126990","102293.41",2197045,"340309","99610.34","128908","103551.62",3,3,4,20131001,20131031
"201309040303",1803025,"263423","92066.01","113574","95378.61",2197045,"340309","99610.34","128908","103551.62",3,3,4,20130902,20130930
"201307040303",921430,"116711","50143.36","67790","62469.98",2197045,"340309","99610.34","128908","103551.62",3,3,4,20130701,20130731
"201312040303",2158410,"335181","97485.16","126990","102293.41",2197045,"340309","99610.34","128908","103551.62",3,3,4,20131202,20131231
"201302040304",0,"0","0.00","0","0.00",970941,"174118","39745.83","61552","18421.55",3,4,4,20130201,20130228
"201312040304",953867,"171545","38833.25","60499","18143.95",970941,"174118","39745.83","61552","18421.55",3,4,4,20131202,20131231
"201312040305",1405261,"210488","59972.24","96477","52966.75",1430415,"213814","60482.00","98590","54073.76",3,5,4,20131202,20131231
"201311040306",680684,"80642","20908.54","49630","20944.47",692868,"82674","21389.44","50831","21273.30",3,6,4,20131101,20131129
"201305040306",135080,"11767","8086.52","9610","6137.88",692868,"82674","21389.44","50831","21273.30",3,6,4,20130501,20130531
"201312040306",680684,"80642","20908.54","49630","20944.47",692868,"82674","21389.44","50831","21273.30",3,6,4,20131202,20131231
"201310040307",1533527,"236241","60615.17","95799","75968.62",1560977,"242005","62112.36","98453","77860.24",3,7,4,20131001,20131031
"201307040307",1070110,"150349","43108.43","81889","64283.50",1560977,"242005","62112.36","98453","77860.24",3,7,4,20130701,20130731
"201304040307",224832,"23917","11745.18","23843","11588.56",1560977,"242005","62112.36","98453","77860.24",3,7,4,20130401,20130430
"201312040307",1533527,"236241","60615.17","95799","75968.62",1560977,"242005","62112.36","98453","77860.24",3,7,4,20131202,20131231
"201302040401",0,"0","0.00","0","0.00",1513749,"223321","54488.92","143988","44647.16",4,1,4,20130201,20130228
"201312040401",1358232,"200720","48572.76","129288","40237.17",1513749,"223321","54488.92","143988","44647.16",4,1,4,20131202,20131231
"201312040402",962465,"161267","48103.24","76671","31860.60",1072667,"179458","53750.56","86186","35422.62",4,2,4,20131202,20131231
"201311040403",1931162,"299726","66350.76","149558","56892.20",2170605,"336381","75206.43","168698","64054.24",4,3,4,20131101,20131129
"201305040403",604557,"81356","18105.96","42670","15380.55",2170605,"336381","75206.43","168698","64054.24",4,3,4,20130501,20130531
"201312040403",1947605,"302039","67808.52","151394","57360.29",2170605,"336381","75206.43","168698","64054.24",4,3,4,20131202,20131231
"201304040404",555496,"77992","43746.66","48149","22218.35",2818773,"454877","125812.81","198639","85754.10",4,4,4,20130401,20130430
"201302040404",0,"0","0.00","0","0.00",2818773,"454877","125812.81","198639","85754.10",4,4,4,20130201,20130228
"201312040404",2529182,"406758","113693.12","179585","76992.37",2818773,"454877","125812.81","198639","85754.10",4,4,4,20131202,20131231
"201310040405",467185,"44697","19248.71","43501","15436.22",520677,"50092","21575.88","48308","17148.10",4,5,4,20131001,20131031
"201307040405",121659,"17006","5112.71","9211","2561.20",520677,"50092","21575.88","48308","17148.10",4,5,4,20130701,20130731
"201312040405",467185,"44697","19248.71","43501","15436.22",520677,"50092","21575.88","48308","17148.10",4,5,4,20131202,20131231
"201312040406",390128,"63003","15844.36","31154","12656.99",434797,"70677","17702.90","34668","14020.15",4,6,4,20131202,20131231
"201305040407",434805,"49393","26820.86","33812","13810.65",484590,"54629","29816.75","37995","15281.48",4,7,4,20130501,20130531
"201303040407",0,"0","0.00","0","0.00",484590,"54629","29816.75","37995","15281.48",4,7,4,20130301,20130329
"201312040407",434805,"49393","26820.86","33812","13810.65",484590,"54629","29816.75","37995","15281.48",4,7,4,20131202,20131231
"201311040501",1781146,"269205","83822.19","112837","67178.64",1831374,"276474","85615.98","115297","68515.49",5,1,4,20131101,20131129
"201302040501",0,"0","0.00","0","0.00",1831374,"276474","85615.98","115297","68515.49",5,1,4,20130201,20130228
"201312040501",1781146,"269205","83822.19","112837","67178.64",1831374,"276474","85615.98","115297","68515.49",5,1,4,20131202,20131231
"201310040502",1605801,"271181","75414.63","104493","46339.70",2265115,"370872","94028.72","133225","74147.39",5,2,4,20131001,20131031
"201307040502",974072,"150303","49843.79","68137","24703.94",2265115,"370872","94028.72","133225","74147.39",5,2,4,20130701,20130731
"201304040502",0,"0","0.00","0","0.00",2265115,"370872","94028.72","133225","74147.39",5,2,4,20130401,20130430
"201312040502",2202991,"363529","90822.68","129659","72409.56",2265115,"370872","94028.72","133225","74147.39",5,2,4,20131202,20131231
"201303040503",0,"0","0.00","0","0.00",1374669,"178164","53754.56","103867","87714.32",5,3,4,20130301,20130329
"201312040503",1336967,"174329","52659.25","101156","85600.00",1374669,"178164","53754.56","103867","87714.32",5,3,4,20131202,20131231
"201302040504",0,"0","0.00","0","0.00",2524446,"425973","87484.68","185388","71847.57",5,4,4,20130201,20130228
"201312040504",2455210,"418112","84755.55","181220","69337.55",2524446,"425973","87484.68","185388","71847.57",5,4,4,20131202,20131231
"201311040505",1855112,"277109","76049.25","104517","50674.83",1907426,"286115","78802.23","108050","52402.84",5,5,4,20131101,20131129
"201305040505",52962,"6762","862.03","7182","1831.80",1907426,"286115","78802.23","108050","52402.84",5,5,4,20130501,20130531
"201304040505",52962,"6762","862.03","7182","1831.80",1907426,"286115","78802.23","108050","52402.84",5,5,4,20130401,20130430
"201301040505",0,"0","0.00","0","0.00",1907426,"286115","78802.23","108050","52402.84",5,5,4,20130101,20130131
